type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,709,3205
user,United_Kingdom,en,3,8,0,1,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,39,2858
user,Italy,it,3,9,131,1,0,0,2,0,F,mrs,TRUE,FALSE,TRUE,TRUE,20,2859
user,France,fr,3,9,4,0,0,0,0,1,M,mr,TRUE,TRUE,FALSE,TRUE,538,2859
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,697,2858
user,France,fr,3,10,5,0,0,0,4,1,M,mr,FALSE,FALSE,FALSE,TRUE,43,3202
user,Italy,it,3,8,2,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,339,3199
user,United_Kingdom,en,5,8,0,0,0,0,0,12,M,mr,FALSE,FALSE,FALSE,TRUE,418,3200
user,France,fr,3,8,30,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,201,3200
user,Italy,it,3,8,0,0,1,0,0,0,F,mrs,TRUE,TRUE,FALSE,FALSE,26,2856
user,United_States,en,3,8,0,0,0,0,5,0,F,mrs,TRUE,FALSE,TRUE,TRUE,707,3203
user,Germany,de,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,538,2855
user,France,fr,3,8,1,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,419,3201
user,Finland,en,7,11,0,0,0,0,0,1,F,mrs,TRUE,FALSE,TRUE,TRUE,25,2858
user,United_Kingdom,en,3,8,1,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,157,2854
user,France,fr,4,8,1,0,6,50,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,297,3199
user,United_Kingdom,en,5,8,1,0,1,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,169,2858
user,France,fr,5,9,63,0,1,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,188,3195
user,United_States,en,5,8,20,1,1,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,93,3203
user,United_States,en,3,8,1,0,0,0,33,0,F,mrs,FALSE,FALSE,FALSE,TRUE,401,3204
user,Australia,en,4,8,3,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,138,2855
user,France,fr,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,694,2855
user,France,fr,3,8,2,0,0,0,5,0,F,mrs,FALSE,FALSE,FALSE,TRUE,663,2859
user,Netherlands,en,5,8,24,0,1,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,341,2859
user,United_Kingdom,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,693,2854
user,Australia,en,3,8,5,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,298,2858
user,Denmark,en,3,8,20,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,685,3205
user,France,fr,4,8,1,1,2,0,0,0,F,mrs,TRUE,TRUE,FALSE,TRUE,597,3202
user,United_States,en,3,8,2,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,613,3204
user,France,fr,5,11,3,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,13,2859
user,France,fr,9,11,10,10,6,50,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,661,3202
user,Italy,en,5,8,60,0,0,0,0,0,F,mrs,TRUE,TRUE,TRUE,TRUE,321,2858
user,Italy,en,3,8,0,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,22,3198
user,Spain,es,13,10,14,0,0,0,0,1,F,mrs,TRUE,TRUE,FALSE,TRUE,89,2856
user,Italy,it,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,699,3195
user,Spain,es,3,8,2,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,61,3199
user,Italy,it,3,8,12,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,202,2852
user,United_States,en,3,8,8,0,0,0,4,0,F,mrs,TRUE,FALSE,TRUE,TRUE,145,3201
user,United_Kingdom,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,695,2856
user,United_Kingdom,en,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,707,3203
user,United_Kingdom,en,6,8,12,0,1,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,16,3201
user,United_States,en,3,9,1,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,613,2854
user,France,fr,3,8,10,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,76,2854
user,France,fr,4,8,0,2,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,72,2856
user,United_States,en,3,8,1,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,706,3204
user,United_States,en,5,8,41,0,0,0,18,0,F,mrs,TRUE,FALSE,TRUE,FALSE,240,2852
user,France,fr,4,8,62,0,0,0,3,0,F,mrs,FALSE,FALSE,FALSE,TRUE,11,2857
user,France,fr,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,646,3201
user,United_Kingdom,en,3,8,2,0,0,0,12,48,F,mrs,FALSE,FALSE,FALSE,TRUE,23,2858
user,Italy,it,4,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,577,2858
user,France,fr,4,8,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,314,2857
user,France,fr,3,8,9,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,127,3201
user,Sweden,en,10,8,0,3,15,93,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,11,3195
user,Sweden,en,3,8,9,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,184,3200
user,Spain,es,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,698,2859
user,Australia,en,3,8,8,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,702,3199
user,France,fr,4,8,0,0,0,0,0,2,F,mrs,TRUE,FALSE,TRUE,TRUE,22,3195
user,Denmark,en,3,8,8,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,212,3196
user,France,fr,3,7,12,0,0,0,1,2,F,mrs,TRUE,FALSE,TRUE,TRUE,394,3201
user,France,fr,6,14,4,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,294,2859
user,United_States,en,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,702,3198
user,Italy,it,3,8,4,1,1,0,2,0,F,mrs,TRUE,FALSE,TRUE,TRUE,90,3202
user,Denmark,en,3,8,0,0,0,0,16,0,F,mrs,FALSE,FALSE,FALSE,TRUE,661,2858
user,United_Kingdom,en,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,174,3200
user,France,fr,3,8,2,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,23,3203
user,France,fr,3,8,4,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,45,3198
user,Sweden,en,3,9,44,0,0,0,1,3,M,mr,TRUE,FALSE,TRUE,TRUE,21,3204
user,United_Kingdom,en,3,9,2,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,609,3197
user,France,fr,3,8,209,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,146,2853
user,France,fr,3,8,16,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,679,3200
user,France,fr,3,8,1,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,695,2856
user,Denmark,en,3,8,11,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,594,3202
user,Germany,de,3,8,0,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,697,2858
user,United_Kingdom,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,81,2859
user,France,fr,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,700,3196
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,336,2859
user,United_Kingdom,en,7,8,1,1,0,0,0,0,F,miss,FALSE,FALSE,FALSE,FALSE,660,3196
user,United_States,en,3,8,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,694,2855
user,United_Kingdom,en,13,14,12,5,12,58,3,1,F,mrs,TRUE,FALSE,TRUE,TRUE,11,2859
user,Italy,it,3,8,2,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,115,3199
user,United_States,en,4,8,0,0,0,0,2,1,F,mrs,FALSE,FALSE,FALSE,TRUE,35,3198
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,697,3196
user,Germany,de,5,8,0,23,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,20,3201
user,United_Kingdom,en,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,295,3201
user,France,fr,4,8,1,0,1,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,16,3197
user,France,fr,3,8,5,0,0,0,2,0,F,mrs,TRUE,FALSE,TRUE,TRUE,632,2852
user,United_States,en,3,8,0,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,221,2856
user,Netherlands,en,3,8,10,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,56,3197
user,United_States,en,3,8,5,0,0,0,7,0,F,mrs,FALSE,FALSE,FALSE,TRUE,31,3204
user,France,fr,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,571,3199
user,United_States,en,6,8,5,0,0,0,1,0,M,mr,FALSE,FALSE,FALSE,FALSE,234,2857
user,France,fr,3,8,1,0,0,0,0,0,M,mr,TRUE,TRUE,FALSE,TRUE,465,3199
user,Spain,es,3,8,38,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,144,3195
user,Italy,it,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,618,3204
user,Italy,it,5,9,5,0,2,100,0,0,F,mrs,TRUE,FALSE,TRUE,FALSE,20,2856
user,Italy,it,13,8,0,0,4,50,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,624,3199
user,France,fr,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,703,3202
user,Finland,en,3,8,2,0,0,0,0,1,F,mrs,TRUE,FALSE,TRUE,TRUE,465,2857
user,United_States,en,3,8,4,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,692,2853
user,Italy,it,26,8,0,3,5,40,0,0,F,mrs,TRUE,FALSE,TRUE,FALSE,271,3203
user,Italy,it,3,8,10,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,652,3198
user,France,fr,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,675,3196
user,Sweden,en,3,8,1,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,633,3199
user,Italy,it,3,8,3,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,462,3197
user,United_States,en,3,8,0,0,0,0,2,1,F,mrs,FALSE,FALSE,FALSE,TRUE,11,3195
user,United_Kingdom,en,3,8,2,0,0,0,7,0,F,mrs,FALSE,FALSE,FALSE,TRUE,11,2859
user,Netherlands,en,3,8,27,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,73,3204
user,France,fr,3,8,26,1,1,0,1,2,F,mrs,FALSE,FALSE,FALSE,TRUE,11,3201
user,Germany,de,3,8,2,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,666,3200
user,Netherlands,en,3,9,9,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,128,2855
user,Germany,de,3,8,0,0,0,0,0,2,F,mrs,FALSE,FALSE,FALSE,TRUE,212,3204
user,United_Kingdom,en,3,10,1,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,254,2852
user,United_Kingdom,en,4,8,0,0,0,0,0,2,M,mr,FALSE,FALSE,FALSE,TRUE,284,2858
user,United_States,en,3,8,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,704,3200
user,United_Kingdom,en,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,707,3203
user,United_Kingdom,en,3,8,15,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,628,2855
user,Spain,es,3,8,0,0,0,0,3,0,F,mrs,FALSE,FALSE,FALSE,TRUE,400,2857
user,United_States,en,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,693,2854
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,702,3198
user,Germany,de,4,8,0,0,0,0,3,0,F,mrs,FALSE,FALSE,FALSE,TRUE,696,2857
user,France,fr,3,8,3,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,404,3197
user,Denmark,en,3,8,2,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,708,3204
user,Finland,en,5,8,40,0,0,0,0,1,F,mrs,TRUE,FALSE,TRUE,TRUE,13,3203
user,Denmark,en,4,8,15,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,512,2857
user,Italy,it,3,8,5,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,FALSE,153,3196
user,United_States,en,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,639,2856
user,United_Kingdom,en,3,8,67,0,0,0,0,1,M,mr,TRUE,FALSE,TRUE,TRUE,11,2855
user,Italy,it,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,13,3196
user,Germany,de,3,8,5,0,1,0,0,4,F,mrs,FALSE,FALSE,FALSE,TRUE,48,2854
user,United_Kingdom,en,3,8,1,0,0,0,3,0,F,mrs,FALSE,FALSE,FALSE,TRUE,137,2852
user,Germany,de,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,704,3200
user,Australia,en,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,23,3195
user,Germany,de,4,9,40,0,0,0,35,16,M,mr,TRUE,FALSE,TRUE,TRUE,12,3196
user,United_Kingdom,en,3,8,6,0,0,0,1,1,F,mrs,FALSE,FALSE,FALSE,TRUE,18,3196
user,United_Kingdom,en,3,8,1,0,0,0,2,0,M,mr,FALSE,FALSE,FALSE,TRUE,333,2857
user,Spain,es,3,8,5,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,695,3198
user,United_Kingdom,en,4,0,7,1,1,0,94,1,F,mrs,TRUE,FALSE,TRUE,FALSE,11,2854
user,Denmark,en,3,8,1,0,0,0,0,0,F,mrs,TRUE,TRUE,FALSE,TRUE,638,3204
user,Germany,de,12,12,5,0,1,0,2,16,F,mrs,FALSE,FALSE,FALSE,FALSE,11,3200
user,Italy,it,3,10,0,0,0,0,4,0,F,mrs,FALSE,FALSE,FALSE,TRUE,625,2856
user,Italy,it,17,8,0,0,0,0,1,1,F,mrs,FALSE,FALSE,FALSE,FALSE,15,3201
user,Australia,en,3,8,0,0,0,0,1,0,M,mr,TRUE,FALSE,TRUE,TRUE,256,2857
user,France,fr,16,9,0,4,12,91,12,279,M,mr,FALSE,FALSE,FALSE,TRUE,11,3199
user,United_States,en,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,540,3205
user,France,fr,3,11,1,0,0,0,1,0,M,mr,TRUE,FALSE,TRUE,TRUE,86,3202
user,France,fr,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,699,3195
user,Germany,de,4,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,707,3203
user,United_States,en,3,8,0,0,0,0,1,0,M,mr,TRUE,FALSE,TRUE,TRUE,43,2856
user,France,fr,3,8,4,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,483,3200
user,France,fr,3,8,5,0,0,0,4,0,F,mrs,FALSE,FALSE,FALSE,TRUE,11,2853
user,France,it,4,8,4,0,0,0,1,0,M,mr,TRUE,FALSE,TRUE,TRUE,338,3198
user,Germany,de,4,8,0,0,0,0,6,0,M,mr,TRUE,FALSE,TRUE,TRUE,684,2857
user,United_States,en,6,9,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,251,2853
user,United_Kingdom,en,9,9,1,0,4,75,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,219,2858
user,United_States,en,3,8,1,0,0,0,3,0,F,mrs,FALSE,FALSE,FALSE,TRUE,702,3199
user,United_Kingdom,en,8,9,0,0,0,0,5,0,F,mrs,TRUE,FALSE,TRUE,TRUE,526,2857
user,Australia,en,3,9,9,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,180,2856
user,Denmark,en,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,699,3195
user,United_States,en,3,8,1,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,618,2859
user,France,fr,4,8,1,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,FALSE,186,2857
user,United_States,en,3,8,11,0,0,0,4,0,F,mrs,TRUE,FALSE,TRUE,TRUE,330,2855
user,Italy,it,4,8,4,0,1,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,33,3204
user,France,fr,3,9,1,0,0,0,0,1,M,mr,TRUE,TRUE,FALSE,TRUE,17,3195
user,Australia,en,3,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,701,3197
user,Italy,it,3,8,3,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,695,2856
user,France,fr,7,8,563,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,653,3198
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,318,3197
user,France,fr,3,8,0,0,0,0,4,0,M,mr,FALSE,FALSE,FALSE,TRUE,706,3204
user,Australia,en,3,8,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,46,3195
user,France,fr,3,8,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,94,2859
user,France,fr,3,8,6,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,663,2858
user,United_Kingdom,en,3,8,17,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,187,3200
user,Australia,en,3,8,3,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,693,2854
user,France,fr,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,698,3199
user,France,fr,3,10,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,706,3202
user,United_States,en,3,8,0,0,0,0,2,0,F,mrs,TRUE,FALSE,TRUE,TRUE,465,3205
user,Sweden,en,6,9,0,0,0,0,0,1,F,mrs,TRUE,FALSE,TRUE,TRUE,663,3196
user,Germany,de,4,9,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,698,2859
user,United_States,en,3,8,0,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,633,2853
user,United_States,en,3,8,4,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,657,3198
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,704,3200
user,United_Kingdom,en,3,8,0,0,1,0,0,0,F,miss,FALSE,FALSE,FALSE,TRUE,655,3198
user,France,fr,3,8,0,0,0,0,0,5,F,mrs,FALSE,FALSE,FALSE,TRUE,382,3196
user,United_Kingdom,en,3,8,55,0,0,0,8,0,F,mrs,FALSE,FALSE,FALSE,TRUE,260,3198
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,702,3198
user,Germany,de,3,8,0,0,0,0,2,1,F,mrs,FALSE,FALSE,FALSE,TRUE,329,3199
user,Netherlands,en,5,8,1,0,0,0,0,0,M,mr,TRUE,TRUE,FALSE,TRUE,706,3202
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,702,3198
user,Denmark,en,4,8,46,0,0,0,3,5,F,mrs,TRUE,FALSE,TRUE,TRUE,49,3199
user,Finland,en,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,491,3205
user,United_States,en,3,8,21,0,0,0,6,0,F,mrs,FALSE,FALSE,FALSE,TRUE,333,3198
user,United_Kingdom,en,3,8,3,0,0,0,7,0,F,mrs,FALSE,FALSE,FALSE,TRUE,361,3199
user,France,fr,3,8,15,0,0,0,1,0,F,mrs,TRUE,TRUE,FALSE,TRUE,12,3196
user,United_States,en,4,8,28,0,0,0,35,2,M,mr,FALSE,FALSE,FALSE,TRUE,39,3203
user,United_States,en,3,8,6,0,0,0,5,0,F,mrs,FALSE,FALSE,FALSE,TRUE,25,3197
user,Australia,en,3,8,0,0,0,0,10,0,F,mrs,FALSE,FALSE,FALSE,TRUE,266,3202
user,Australia,en,4,8,0,0,0,0,1,1,M,mr,FALSE,FALSE,FALSE,TRUE,15,3199
user,Australia,en,3,8,0,0,0,0,21,0,F,mrs,FALSE,FALSE,FALSE,TRUE,705,3201
user,United_States,en,3,8,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,694,2855
user,United_States,en,3,8,8,0,0,0,0,0,M,mr,TRUE,FALSE,TRUE,TRUE,507,2852
user,United_Kingdom,en,4,8,0,0,0,0,0,1,F,mrs,TRUE,FALSE,TRUE,TRUE,673,2857
user,France,fr,3,8,14,0,0,0,5,0,F,mrs,TRUE,FALSE,TRUE,TRUE,104,3196
user,France,fr,3,8,2,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,313,3204
user,Germany,de,3,8,10,0,0,0,1,0,M,mr,TRUE,FALSE,TRUE,TRUE,423,3197
user,France,fr,6,13,7,0,0,0,5,5,F,mrs,FALSE,FALSE,FALSE,FALSE,11,3203
user,France,fr,3,8,7,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,292,3201
user,Italy,it,3,8,1,0,0,0,6,0,F,mrs,TRUE,FALSE,TRUE,TRUE,560,3196
user,France,fr,4,8,0,0,2,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,139,3199
user,United_States,en,3,8,14,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,366,3196
user,Germany,de,3,8,1,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,191,3203
user,France,fr,6,8,139,0,0,0,53,6,F,mrs,TRUE,FALSE,TRUE,TRUE,11,2856
user,Germany,de,5,8,63,0,0,0,0,4,F,mrs,FALSE,FALSE,FALSE,TRUE,132,2859
user,France,fr,3,8,4,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,46,2854
user,United_States,en,8,15,9,0,0,0,14,0,F,mrs,TRUE,FALSE,TRUE,TRUE,100,3197
user,United_States,en,3,8,1,0,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,684,3205
user,France,fr,3,8,7,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,132,2859
user,Spain,es,3,8,4,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,30,2857
user,Netherlands,en,4,8,56,0,0,0,99,2,F,mrs,FALSE,FALSE,FALSE,TRUE,11,3198
user,United_States,en,4,8,410,0,0,0,0,0,M,mr,FALSE,FALSE,FALSE,TRUE,11,3205
user,United_Kingdom,en,5,13,54,0,0,0,0,3,F,mrs,FALSE,FALSE,FALSE,TRUE,11,2855
user,France,fr,5,10,0,0,1,0,0,0,F,mrs,TRUE,TRUE,TRUE,TRUE,50,2855
user,United_Kingdom,en,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,704,3200
user,United_States,en,3,8,23,0,0,0,10,1,F,mrs,FALSE,FALSE,FALSE,TRUE,331,3205
user,Germany,de,3,8,0,0,0,0,0,1,F,mrs,FALSE,FALSE,FALSE,TRUE,198,2859
user,France,fr,10,9,0,0,0,0,1,1,M,mr,FALSE,FALSE,FALSE,TRUE,393,3198
user,United_Kingdom,en,3,8,3,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,51,2858
user,Sweden,en,3,8,5,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,17,2853
user,United_Kingdom,en,8,8,5,0,2,100,3,0,M,mr,TRUE,FALSE,TRUE,TRUE,369,3202
user,France,fr,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,509,2856
user,France,en,3,8,1,0,0,0,3,1,F,mrs,TRUE,FALSE,TRUE,TRUE,75,2853
user,France,fr,3,8,0,1,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,43,3205
user,Spain,es,4,8,1,0,0,0,15,0,F,mrs,FALSE,FALSE,FALSE,FALSE,690,2852
user,Netherlands,en,3,8,5,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,62,2857
user,Spain,es,3,8,1,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,652,3205
user,United_Kingdom,en,5,8,0,0,0,0,1,0,F,mrs,FALSE,FALSE,FALSE,TRUE,577,3197
user,Italy,it,23,12,79,1,23,95,12,0,M,mr,TRUE,FALSE,TRUE,FALSE,13,3196
user,Sweden,en,3,8,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,196,3199
user,France,fr,4,8,0,0,0,0,1,0,F,mrs,TRUE,FALSE,TRUE,TRUE,633,2857
user,France,fr,3,8,0,1,0,0,0,0,F,mrs,TRUE,FALSE,TRUE,TRUE,143,3198
user,Germany,de,23,4,32,0,0,0,15,1,M,mr,TRUE,FALSE,TRUE,FALSE,65,3203
user,United_Kingdom,en,4,8,0,0,1,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,372,2857
user,Italy,it,4,8,1,0,0,0,3,8,F,mrs,FALSE,FALSE,FALSE,TRUE,16,2856
user,United_Kingdom,en,7,8,6,0,4,100,2,1,F,mrs,TRUE,FALSE,TRUE,TRUE,266,3204
user,France,en,3,8,1,0,0,0,0,0,F,mrs,TRUE,TRUE,FALSE,TRUE,484,3202
user,United_States,en,3,8,2,0,0,0,0,0,F,mrs,FALSE,FALSE,FALSE,TRUE,708,3204
user,Germany,de,3,8,0,0,0,0,0,1,M,mr,FALSE,FALSE,FALSE,TRUE,709,3205
user,United_States,en,3,8,0,0,0,0,0,1,F,mrs,TRUE,TRUE,FALSE,TRUE,625,2858
user,France,fr,21,2,61,11,11,100,225,1,F,mrs,FALSE,FALSE,FALSE,FALSE,24,3201
user,France,fr,3,8,2,0,0,0,2,0,F,mrs,FALSE,FALSE,FALSE,FALSE,67,3198
user,Italy,it,4,8,2,1,1,0,3,0,F,mrs,TRUE,FALSE,TRUE,TRUE,15,3202
user,France,fr,3,8,2,0,0,0,0,0,F,mrs,TRUE,TRUE,FALSE,TRUE,686,2858
